Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2002-05-13,15.5961,15.703,15.562,15.562,22667.835401672
2002-05-14,15.5961,15.5961,15.5247,15.562,6147.3188849568
2002-05-15,15.5247,15.5961,15.5247,15.5247,11727.232628445
2002-05-16,15.5247,15.562,15.4541,15.5247,9274.4949487329
2002-05-17,15.5961,15.883,15.4541,15.703,253676.52229351
2002-05-20,15.7737,15.8442,15.6697,15.6697,5755.2935144876
2002-05-21,15.5961,15.7737,15.5961,15.7411,23046.965200744
2002-05-22,15.6325,15.7737,15.6325,15.7737,7745.0801810469
2002-05-23,15.6697,15.883,15.6697,15.883,8070.0485802517
2002-05-24,15.9164,15.9528,15.8116,15.8116,134833.5154129
2002-05-27,15.883,16.0582,15.883,15.9869,48229.437024834
2002-05-28,15.9869,16.0582,15.9528,16.0582,16204.575017488
2002-05-29,16.0582,16.128,15.9869,16.0249,55146.621522193
2002-05-31,16.0954,16.0954,16.0249,16.0249,2634.5652364101
2002-06-03,15.9869,16.0249,15.9528,15.9528,8549.7638362206
2002-06-04,15.9528,15.9528,15.9164,15.9528,41946.714640209
2002-06-05,15.883,15.9528,15.883,15.9164,25740.850065581
2002-06-06,15.9164,15.9164,15.8442,15.8442,106645.08589617
2002-06-07,15.883,15.883,15.7411,15.7411,52984.034198914
2002-06-10,16.0954,16.0954,15.7737,15.7737,457.79278459402
2002-06-11,15.6697,15.7737,15.5961,15.7737,77655.841395682
2002-06-12,15.562,15.703,15.562,15.703,9817.3985045472
2002-06-13,15.703,15.7737,15.703,15.7737,1283.1093540029
2002-06-14,15.883,15.9164,15.7737,15.7737,4886.1320023288
2002-06-17,15.562,15.883,15.562,15.6697,5472.880500893
2002-06-18,15.562,15.703,15.562,15.5961,3652.0258196345
2002-06-19,15.5961,15.7737,15.5961,15.7411,2602.3263079175
2002-06-20,15.6697,15.7737,15.6325,15.7737,8774.1467785287
2002-06-21,15.4541,15.9164,15.4541,15.8116,11005.080630212
2002-06-24,15.5961,15.9164,15.5961,15.7737,2029.7629378901
2002-06-25,15.883,15.883,15.5961,15.7737,37315.914951541
2002-06-26,15.4541,15.883,15.4207,15.5961,41368.993041623
2002-06-27,15.7737,15.7737,15.7737,15.7737,7968.1735662153
2002-06-28,15.7737,15.7737,15.5961,15.5961,6767.5958691532
2002-07-01,15.4541,15.7737,15.4541,15.6325,13027.106225264
2002-07-02,15.7737,15.8116,15.703,15.7737,32548.422206065
2002-07-03,15.5961,15.5961,14.8865,15.2075,32588.398477395
2002-07-04,15.1363,15.5961,15.1363,15.5247,50778.891490024
2002-07-05,15.2075,15.5961,15.2075,15.3828,47800.014497314
2002-07-08,15.2789,15.3494,15.1695,15.2075,40071.698559083
2002-07-09,15.2075,15.4207,14.995,14.995,62623.473818182
2002-07-10,15.3494,15.3494,14.9252,15.1695,44193.123177569
2002-07-11,15.0672,15.0672,15.0277,15.0277,4859.0513023951
2002-07-12,15.0672,15.1363,14.995,15.1363,121395.04046008
2002-07-15,14.995,15.0997,14.995,15.0672,48943.851680229
2002-07-16,15.1363,15.1363,15.0277,15.0672,827.89568368833
2002-07-17,15.0672,15.2409,14.995,15.2075,51466.225445485
2002-07-18,15.0672,15.2075,15.0672,15.1695,1666.1078244943
2002-07-19,15.0672,15.2789,14.8865,14.9252,34701.982629366
2002-07-22,14.8865,15.1363,14.3909,14.8865,27866.040231809
2002-07-24,14.8865,15.0672,14.8865,14.8865,65408.917239937
2002-07-25,14.9579,15.1363,14.9579,14.995,61573.774306465
2002-07-26,15.0997,15.0997,15.0277,15.0672,29481.855327855
2002-07-29,15.0997,15.1363,14.9252,14.9252,7650.9425098487
2002-07-30,14.7454,14.9579,14.7454,14.7454,18751.450368399
2002-07-31,14.8865,15.0277,14.7454,15.0277,32294.379449543
2002-08-01,14.9252,15.0672,14.8865,14.8865,10632.398616838
2002-08-02,14.995,15.0277,14.9252,14.9579,4407.7063034996
2002-08-05,14.8159,15.0277,14.8159,15.0277,2971.1396498721
2002-08-06,14.7826,15.0277,14.7826,14.995,2336.677537139
2002-08-07,14.854,15.2075,14.8159,15.2075,6209.2176276625
2002-08-08,15.2409,15.2409,14.8865,15.0997,254.04275652119
2002-08-09,15.2075,15.2075,15.0672,15.0672,348.18042771939
2002-08-12,15.0672,15.0672,14.9579,14.9579,1027.7770403421
2002-08-13,14.9579,14.9579,13.8962,14.8865,141116.23779753
2002-08-14,14.9579,14.9579,14.7454,14.7454,16260.025974496
2002-08-16,14.8865,14.8865,14.8865,14.8865,12691.821368942
2002-08-19,14.7121,14.7121,14.4988,14.4988,5819.7713714727
2002-08-20,14.4283,14.4283,14.1801,14.1801,4758.4658454984
2002-08-21,14.2499,14.4283,13.8962,14.3576,6331.7255559341
2002-08-22,14.3909,14.5337,14.3909,14.5337,103833.85133162
2002-08-23,14.2871,14.3576,14.2871,14.3576,541.61399867461
2002-08-26,14.1087,14.3909,14.1087,14.3909,24452.582483019
2002-08-27,14.4631,15.0672,14.4631,15.0672,10699.455588103
2002-08-28,14.8865,15.1695,14.7826,15.1695,6406.5198700368
2002-08-29,14.995,14.995,14.5337,14.8865,3556.5985912966
2002-08-30,14.9252,14.9252,14.8865,14.8865,34219.688259118
2002-09-02,14.8865,15.0672,14.8865,14.8865,11769.788014055
2002-09-03,14.8865,14.9252,14.8865,14.8865,5588.9406434661
2002-09-04,14.7121,14.7454,14.7121,14.7121,5732.081485973
2002-09-05,14.7121,14.7826,14.7121,14.7454,1904.675895339
2002-09-06,14.8865,14.8865,14.7121,14.7454,1507.492296311
2002-09-09,14.7121,14.7454,14.7121,14.7121,10218.450774994
2002-09-10,14.8865,15.2409,14.8865,15.2409,14708.688735435
2002-09-11,14.8865,15.1695,14.8865,15.1695,6875.9186688881
2002-09-12,15.0997,15.0997,14.8865,14.8865,1379.8261394806
2002-09-13,14.8865,15.0672,14.8865,15.0672,6133.1337564201
2002-09-16,15.0672,15.0672,14.8865,15.0672,386.86714191044
2002-09-17,15.2409,15.2409,14.8865,15.0672,1562.9432533182
2002-09-18,15.1695,15.2409,15.0672,15.2075,43232.403108491
2002-09-19,15.0277,15.0277,14.8865,14.8865,687.33395546087
2002-09-20,14.9252,15.1695,14.9252,14.9579,15129.084362977
2002-09-23,15.2409,15.2409,14.8865,15.0672,2397.286722705
2002-09-24,14.8865,14.8865,14.854,14.8865,4401.2585178011
2002-09-25,14.854,14.8865,14.854,14.8865,1401.7486108555
2002-09-26,14.8865,14.8865,14.8865,14.8865,705.38775541669
2002-09-27,14.8865,14.9579,14.854,14.9579,16091.093989195
2002-09-30,14.8865,14.8865,14.7454,14.7454,2900.2140071886
2002-10-01,14.7454,14.854,14.6042,14.7454,8908.2607210576
2002-10-02,14.6042,14.8159,14.6042,14.6407,7021.6386256744
2002-10-03,14.6407,14.6407,14.5701,14.5701,15782.889832806
2002-10-04,14.5337,14.6042,14.3576,14.3909,1360.482782385
2002-10-07,14.1801,14.1801,14.1087,14.1087,11045.056901543
2002-10-08,14.3576,14.4631,14.1801,14.2157,4117.5559470667
2002-10-09,14.3909,14.4988,14.2499,14.3576,14685.47670692
2002-10-10,14.2871,14.3576,14.1801,14.3576,2207.7218231689
2002-10-11,14.3909,14.3909,14.1801,14.1801,73602.7633056
2002-10-14,14.2157,14.5337,14.2157,14.4631,1275.3720111647
2002-10-15,14.3204,14.6748,14.3204,14.6748,1654.501810237
2002-10-16,14.7454,14.7454,14.4631,14.7121,2562.3500365868
2002-10-17,14.7121,14.8865,14.4631,14.854,4752.0180597999
2002-10-18,14.7121,14.8865,14.6407,14.8865,4280.0401466691
2002-10-21,14.6748,14.7454,14.3576,14.3576,3911.2268047145
2002-10-22,14.3909,14.3909,14.3576,14.3576,7074.5104684022
2002-10-23,14.3576,14.8159,14.3576,14.8159,2846.0526073211
2002-10-24,14.4988,14.8865,14.4988,14.8865,19966.213193998
2002-10-25,15.0672,15.2409,14.8865,15.2409,34949.577600189
2002-10-28,15.2409,15.2789,14.7454,15.2789,4696.5671027927
2002-10-29,15.2409,15.4207,15.2409,15.4207,6410.3885414559
2002-10-30,15.3494,15.562,15.2409,15.4541,6118.9486278834
2002-10-31,15.3828,15.3828,15.3494,15.3494,560.95735577013
2002-11-04,15.3828,15.6697,15.3494,15.3828,20653.547149458
2002-11-05,15.5961,15.9164,15.4207,15.9164,11242.359143917
2002-11-06,15.7737,15.9528,15.6697,15.6697,15615.247404645
2002-11-07,15.5961,15.9528,15.5961,15.9528,3607563.1790147
2002-11-08,16.0582,16.6243,15.9528,16.5537,281064.13682649
2002-11-12,16.4498,16.6615,16.3072,16.3072,95820.543265516
2002-11-13,16.4832,16.4832,16.128,16.4119,10872.256244823
2002-11-14,16.4119,16.4119,16.0249,16.3405,28873.184357916
2002-11-15,16.0954,16.3405,16.0954,16.3405,2782.8643074757
2002-11-18,16.2358,16.6243,16.2358,16.5537,12673.767568986
2002-11-19,16.5903,16.6615,16.3785,16.3785,95086.785253026
2002-11-20,16.5903,16.6615,16.3072,16.6243,91666.879718538
2002-11-21,16.6243,16.874,16.5903,16.874,8512.3666791693
2002-11-22,16.874,17.261,16.874,17.0865,46992.751727861
2002-11-25,17.3687,17.478,17.1904,17.3687,10717.509388059
2002-11-26,17.3687,17.5478,17.1904,17.1904,74527.375774766
2002-11-27,17.2982,17.3687,17.157,17.3687,25335.929123714
2002-11-28,17.4409,17.6526,17.3687,17.6526,68006.085319296
2002-11-29,17.6526,18.1853,17.6192,17.903,68387.794232647
2002-12-02,17.6192,18.3272,17.6192,17.9736,42742.371395405
2002-12-03,17.7231,18.0434,17.7231,17.9357,43385.860408116
2002-12-04,18.0069,18.4311,18.0069,18.0775,57755.395615809
2002-12-05,18.2558,18.3977,18.0775,18.3606,8489.1546506547
2002-12-06,18.7522,18.7863,18.0069,18.0069,20821.18957762
2002-12-09,17.9357,18.3977,17.9357,18.0775,45322.775231947
2002-12-10,18.0434,18.3977,17.7945,18.0069,30739.173539064
2002-12-11,17.9357,18.0775,17.6192,17.689,21816.727689469
2002-12-12,17.3687,17.7604,17.3687,17.7604,19259.535881441
2002-12-13,17.582,17.6192,17.2982,17.4068,52386.969243232
2002-12-16,17.3323,17.5478,17.0865,17.4068,7319.5263249454
2002-12-17,17.4409,17.689,17.157,17.2268,74856.21284539
2002-12-18,17.1904,17.5478,17.1904,17.1904,14179.970308157
2002-12-19,17.3687,17.5478,17.2982,17.478,29627.575284641
2002-12-20,17.3687,17.6192,17.2982,17.6192,19685.089737543
2002-12-23,17.6526,17.6526,17.2982,17.3687,21324.116862103
2002-12-27,17.4409,17.903,17.4409,17.903,20044.876179519
2002-12-30,17.903,17.9357,17.7231,17.831,31795.320836479
2002-12-31,17.903,18.0069,17.903,18.0069,7852.1134236421
2003-01-02,17.865,18.3272,17.831,18.3272,157213.77957242
2003-01-03,18.4311,18.7522,18.4311,18.7522,54989.295551149
2003-01-06,18.9647,19.143,18.7863,18.7863,29116.910657319
2003-01-07,18.7863,18.9274,18.7863,18.8553,9202.2797489096
2003-01-08,18.611,19.143,18.611,18.7522,53227.760498317
2003-01-09,18.6816,18.9274,18.6816,18.9274,44198.281406128
2003-01-10,18.8553,19.4982,18.8553,19.4602,49923.915106402
2003-01-13,19.4982,19.8525,19.357,19.357,35322.259613562
2003-01-14,19.143,19.357,19.0694,19.143,4027.2869472876
2003-01-15,19.2485,19.2485,18.7522,18.7522,7937.2241948624
2003-01-16,18.7863,19.3183,18.7863,19.285,71081.679097484
2003-01-17,18.9972,19.4268,18.8941,18.8941,33832.821117207
2003-01-20,18.611,19.0694,18.611,18.9972,33725.787874612
2003-01-21,19.0694,19.143,18.9972,19.143,10739.431859434
2003-01-22,19.2136,19.3183,19.036,19.3183,14248.316836561
2003-01-23,19.3896,19.7812,19.3183,19.568,21147.447533964
2003-01-24,19.7812,19.8138,19.5307,19.6727,8107.445737303
2003-01-27,19.357,19.568,19.285,19.4982,49310.085907904
2003-01-28,19.4982,19.6727,19.4982,19.6386,5066.670001887
2003-01-29,19.6727,19.6727,19.357,19.4982,298629.19462636
2003-01-30,19.4982,19.4982,19.3896,19.3896,28632.037172791
2003-01-31,19.3896,19.4982,19.3896,19.4268,3603.0226483259
2003-02-03,19.4982,19.4982,19.4268,19.4982,3201.9703778787
2003-02-04,19.4982,19.5307,19.3896,19.4982,10699.455588103
2003-02-05,19.2136,19.4982,19.2136,19.3183,2194.8262517719
2003-02-06,19.3896,19.4602,19.3183,19.4268,150394.60141768
2003-02-07,19.4268,19.4602,19.3183,19.3183,1681.5825101707
2003-02-10,19.3183,19.357,19.3183,19.357,630.59344131401
2003-02-11,19.357,19.8525,19.357,19.8525,10774.249902206
2003-02-12,19.4982,19.8525,19.4982,19.8138,128466.9718142
2003-02-13,19.7812,20.2387,19.7812,20.2387,27475.304418479
2003-02-14,20.2046,20.9134,20.2046,20.5597,15160.03373433
2003-02-17,20.7351,20.9134,20.5597,20.9134,9342.841477137
2003-02-18,20.8815,20.8815,20.0643,20.1356,108015.88513567
2003-02-19,20.0279,20.0643,19.4982,19.8525,294421.36967952
2003-02-20,19.7432,20.0977,19.7432,20.0643,5692.1052146422
2003-02-21,19.9232,20.0279,19.4982,19.8525,92160.780103044
2003-02-24,19.7432,19.9937,19.7432,19.8525,6284.0119417652
2003-02-25,19.568,19.9557,19.568,19.9557,14939.519463441
2003-02-26,19.8525,20.0643,19.8525,19.9232,3030.4592782984
2003-02-27,19.7432,20.0977,19.7432,20.0977,2184.5097946543
2003-02-28,20.0977,20.2387,19.9232,20.2046,1708.6632101044
2003-03-03,19.8844,20.0279,19.8844,19.8844,1948.5208380889
2003-03-04,19.8525,19.8525,19.6727,19.8525,6228.560984758
2003-03-05,19.8138,20.4892,19.8138,20.4512,88757.638811372
2003-03-06,20.2387,20.5226,20.2387,20.4512,10712.3511595
2003-03-07,20.5597,20.5597,20.0643,20.0643,168768.21154415
2003-03-10,20.1689,20.5597,20.1689,20.5597,19694.116637521
2003-03-11,20.5597,20.7351,20.3814,20.7009,7246.0215679825
2003-03-12,20.7351,20.8063,20.5939,20.8063,7599.3602242607
2003-03-13,20.9134,21.0925,20.8428,21.0925,36847.805709829
2003-03-14,21.0925,21.0925,20.6653,20.6653,18287.209798106
2003-03-17,21.0212,21.0212,20.2046,20.5597,3979.5733331187
2003-03-18,20.5939,20.8063,20.2759,20.4187,60569.209294638
2003-03-19,20.0643,20.3814,20.0643,20.3473,13894.978180283
2003-03-20,20.5226,20.5226,20.3101,20.4187,5497.3820865473
2003-03-21,20.3814,20.5226,20.3473,20.5226,6985.5310257628
2003-03-24,20.5226,20.5226,20.3101,20.3814,755.68048386505
2003-03-25,20.3814,20.5597,20.3814,20.5597,13924.637994496
2003-03-26,20.5597,20.7351,20.5597,20.7351,16867.407387295
2003-03-27,20.8063,20.8063,20.4187,20.6653,2830.5779216447
2003-03-28,20.4892,20.8428,20.3814,20.4187,14717.715635413
2003-03-31,20.4187,20.4187,20.2759,20.3101,16232.945274562
2003-04-01,20.4187,20.5597,20.3814,20.5597,98.00634261731
2003-04-02,20.5597,20.9134,20.5597,20.773,64009.747743361
2003-04-03,20.7351,21.2678,20.7351,21.2352,47375.750198352
2003-04-04,21.2352,21.7641,20.9847,21.7641,19204.084924434
2003-04-07,21.8005,22.8993,21.8005,22.6512,45422.071131704
2003-04-08,22.6884,22.7931,22.5092,22.759,15803.522747041
2003-04-09,22.759,22.8993,22.5092,22.7931,13763.443352034
2003-04-10,22.8302,22.9334,21.9758,22.6884,247620.76196547
2003-04-11,22.3294,22.6171,22.1549,22.3294,5109.2253874972
2003-04-14,22.0843,22.189,21.4809,21.4809,37424.237751276
2003-04-15,21.305,21.6935,21.305,21.6935,7876.6150092965
2003-04-16,21.9758,21.9758,21.6222,21.6222,91247.773648135
2003-04-17,21.305,21.8005,21.0925,21.8005,24483.531854372
2003-04-22,22.3294,22.4721,21.8005,22.4721,4684.9610885354
2003-04-23,22.4387,22.4721,22.189,22.3294,2985.3247784089
2003-04-24,22.0479,22.4721,21.9758,22.4721,160396.40659321
2003-04-25,22.1184,22.4007,21.9758,22.1549,134215.81754299
2003-04-28,22.2968,22.3294,22.0843,22.0843,8428.5454650887
2003-04-29,22.1184,22.6171,22.1184,22.6171,90222.575722072
2003-04-30,22.5092,22.6171,22.3674,22.6171,5227.8646443497
2003-05-02,22.5807,22.7931,22.5807,22.7931,16426.378845517
2003-05-05,22.6884,23.5717,22.6884,23.5717,27388.904090119
2003-05-06,23.6089,25.8748,23.5717,25.2746,96822.529163064
2003-05-07,24.7093,25.4878,24.106,24.106,104540.52864418
2003-05-08,24.1385,25.1667,24.106,24.8131,32611.61050591
2003-05-09,24.8504,25.1334,24.8504,25.0969,31565.779665612
2003-05-12,25.0636,25.4878,25.0636,25.4499,85255.201619942
2003-05-13,25.3087,25.3452,25.0969,25.204,71293.166468395
2003-05-14,25.1667,25.3452,25.0969,25.3452,125415.87962166
2003-05-15,25.3452,25.3452,24.9915,25.204,51699.635287771
2003-05-16,25.4172,25.5204,25.2373,25.3452,8567.8176361765
2003-05-19,25.8748,25.8748,25.3452,25.5917,6365.2540415664
2003-05-20,25.6623,25.8748,25.5917,25.8414,31483.248008671
2003-05-21,25.8748,25.8748,25.7003,25.8748,33621.333746296
2003-05-22,26.0547,26.2322,25.9127,26.2322,15326.386605352
2003-05-23,26.2664,26.5867,26.2664,26.5169,46865.08557103
2003-05-26,26.5867,26.7992,26.5502,26.6207,6968.7667829467
2003-05-27,26.9417,26.9417,26.5867,26.8705,8388.569193758
2003-05-28,26.6207,27.1163,26.6207,26.9417,8157.7384657514
2003-05-29,26.7619,27.8282,26.7619,27.7909,59965.696553257
2003-05-30,27.8282,29.0649,27.8282,28.7114,189274.74917968
2003-06-02,28.7114,28.8897,28.0414,28.3578,262357.82095798
2003-06-03,28.074,28.4982,28.074,28.3578,132504.5752186
2003-06-04,28.537,28.537,28.0034,28.4284,61509.29644948
2003-06-05,28.3578,28.3578,27.9329,28.2865,7983.6482518917
2003-06-06,28.1445,29.0649,28.1445,29.0649,63977.508814868
2003-06-09,29.0649,29.7777,29.0649,29.4194,37439.712436952
2003-06-10,29.5279,29.7777,29.5279,29.7777,12618.316611979
2003-06-11,29.7777,29.7777,28.537,29.49,28416.681130461
2003-06-12,29.1022,30.3771,29.1022,30.236,255211.09528976
2003-06-13,30.236,30.4864,29.7777,30.06,43985.504478077
2003-06-16,29.5985,30.1313,29.3488,29.8482,14631.315307053
2003-06-17,29.8482,29.8482,29.3869,29.4194,15606.220504667
2003-06-18,29.49,29.9204,29.49,29.7777,27418.563904332
2003-06-20,29.4574,30.1313,29.4574,29.8118,33519.45873226
2003-06-23,29.6698,29.6698,29.4574,29.49,10828.411302073
2003-06-24,29.49,29.49,28.8192,29.0649,49219.816908125
2003-06-25,28.8897,29.2441,28.0034,29.2441,18012.53412735
2003-06-26,29.0649,29.0649,28.4982,28.7827,23782.012770374
2003-06-27,28.8897,28.8897,28.537,28.6409,21839.939717984
2003-06-30,28.3578,28.8897,28.1818,28.8897,15348.309076727
2003-07-01,28.3957,29.0649,28.3957,29.0649,7867.5881093186
2003-07-02,29.0649,29.0649,28.537,28.8526,7880.4836807156
2003-07-03,28.7827,29.3147,28.7827,29.3147,4859.0513023951
2003-07-04,29.4194,29.7396,29.1736,29.6358,31363.319194679
2003-07-07,29.4194,29.9902,29.4194,29.8482,41911.896597437
2003-07-08,29.4574,29.7777,29.4574,29.7777,16683.000716318
2003-07-09,29.5279,30.2732,29.5279,30.0941,204709.45858477
2003-07-10,30.0941,30.8393,30.0941,30.3065,37998.090678443
2003-07-11,31.0153,31.1945,30.8393,31.1945,14030.381679952
2003-07-14,32.2227,33.1447,31.9024,31.939,39201.247489784
2003-07-15,32.5057,32.6104,31.939,32.011,10570.499874133
2003-07-16,32.5771,32.5771,32.0451,32.2576,71373.119011056
2003-07-17,32.1514,33.3222,32.1514,32.719,188390.11298185
2003-07-18,32.4352,33.9605,32.4352,33.852,86250.739731792
2003-07-21,34.0311,34.5599,33.9605,34.3839,102664.22300591
2003-07-22,34.8089,34.8809,34.3839,34.7383,159395.7102528
2003-07-23,34.7383,34.9182,34.3839,34.3839,38880.147761999
2003-07-24,34.7383,34.7383,33.6061,33.8186,52050.39482977
2003-07-25,34.1349,34.3839,33.852,34.3839,10019.85897548
2003-07-28,34.7383,35.4463,34.7383,35.4463,21077.81144842
2003-07-29,34.846,35.4463,34.846,35.2718,19713.459994616
2003-07-30,35.0934,35.0934,34.2055,34.4559,20016.505922446
2003-07-31,33.7473,34.4559,33.5347,34.1024,45327.933460506
2003-08-01,34.3839,34.3839,34.1722,34.1722,41082.711356609
2003-08-04,34.0311,34.3839,34.0311,34.1024,28051.736459926
2003-08-05,34.1024,34.5267,34.0636,34.4893,71770.302610084
2003-08-06,35.0934,35.8014,35.0934,35.4463,90878.96030618
2003-08-07,35.8014,37.2213,35.8014,36.6886,91491.499947539
2003-08-08,37.0414,37.2213,35.9797,36.5141,133605.85701591
2003-08-11,36.5141,37.7509,35.9797,37.5757,31645.732208274
2003-08-12,38.462,39.7005,37.9301,38.6365,205069.24502674
2003-08-13,38.9909,40.2332,38.9909,40.0571,148849.71196432
2003-08-14,40.0571,44.3106,40.0571,42.0067,116488.27554351
2003-08-18,42.0067,43.0698,42.0067,42.5371,135290.01864036
2003-08-19,42.5371,42.8907,40.7659,41.2964,96979.855134108
2003-08-20,41.1203,41.2964,39.7005,39.878,44636.730833626
2003-08-21,39.878,41.1203,39.878,40.4115,109059.13686169
2003-08-22,40.4115,41.8283,40.4115,41.2964,91803.572775346
2003-08-25,41.4739,41.4739,40.0571,40.9411,107576.14615103
2003-08-26,40.9411,41.6491,39.878,41.1203,215425.67841569
2003-08-27,41.1203,41.2964,40.5869,41.1203,80139.528446747
2003-08-28,41.2964,41.2964,39.7005,40.2332,94845.638067902
2003-08-29,41.1203,41.4739,40.4115,41.1203,100174.08816915
2003-09-01,41.6491,45.1984,41.6491,43.2443,67954.503033708
2003-09-02,44.1314,44.1314,42.0067,42.5371,87540.296871493
2003-09-03,42.5371,43.7771,42.5371,42.7146,85776.182704382
2003-09-04,42.7146,42.8907,40.4115,41.8283,49357.799522073
2003-09-05,41.1203,41.6491,40.2332,41.1203,56265.957119454
2003-09-08,40.4115,42.7146,40.0571,41.2964,34703.272186506
2003-09-09,42.0067,42.0067,40.4115,40.7659,106322.69661125
2003-09-10,40.2332,41.1203,37.3958,38.8164,79673.998319315
2003-09-11,38.2829,39.7005,38.2829,38.9909,54401.257495445
2003-09-12,39.3461,39.5252,37.9301,38.8164,41442.497798586
2003-09-15,37.7509,38.9909,37.7509,38.8164,31947.488578964
2003-09-16,38.6365,40.2332,37.9301,40.2332,47308.693227087
2003-09-17,40.5869,41.4739,39.1708,39.7005,62569.312418314
2003-09-18,40.7659,40.7659,38.8164,39.7005,36635.028781779
2003-09-19,39.7005,40.4115,39.3461,39.878,44923.01251864
2003-09-22,39.878,39.878,38.8164,39.3461,11568.617100262
2003-09-23,39.3461,40.5869,38.8164,40.4115,54945.4506084
2003-09-24,39.5252,40.4115,39.5252,39.878,15828.024332696
2003-09-25,39.7005,40.0571,39.3461,39.878,22226.806859894
2003-09-26,40.0571,40.7659,39.5252,39.878,23310.034857243
2003-09-29,40.5869,40.7659,39.7005,39.7005,26366.285278336
2003-09-30,39.3461,39.5252,37.2213,37.2213,33034.585247732
2003-10-01,37.2213,38.2829,37.2213,38.1039,59084.929026841
2003-10-02,38.6365,39.7005,38.6365,38.9909,20411.110407195
2003-10-03,39.7005,40.7659,39.3461,39.878,47784.539811637
2003-10-06,40.5869,42.1827,40.4115,41.6491,82009.386299314
2003-10-07,42.1827,42.361,40.9411,41.1203,22279.678702622
2003-10-08,41.4739,44.3106,41.4739,42.361,51984.627415645
2003-10-09,43.0698,44.3106,42.8907,42.8907,62981.970703019
2003-10-10,43.6041,43.7771,42.1827,42.5371,34681.349715131
2003-10-13,43.9562,43.9562,41.8283,42.1827,28955.716014856
2003-10-14,41.8283,43.2443,40.9411,42.5371,61517.033792318
2003-10-15,42.8907,44.4851,42.7146,43.7771,127172.25644594
2003-10-16,44.3106,44.8394,41.8283,42.8907,27378.587633002
2003-10-17,42.8907,42.8907,42.1827,42.5371,90951.175506004
2003-10-20,42.1827,42.8907,42.1827,42.8907,11790.42092829
2003-10-21,42.8907,42.8907,41.1203,41.4739,22676.86230165
2003-10-22,40.9411,42.361,40.2332,41.2964,33991.436645391
2003-10-23,40.5869,41.1203,40.4115,40.5869,93223.375186158
2003-10-24,40.4115,41.1203,39.7005,40.9411,24994.196481694
2003-10-27,41.1203,41.2964,40.4115,40.9411,18658.60225434
2003-10-28,41.4739,43.2443,40.5869,43.2443,62263.687376205
2003-10-29,43.7771,44.1314,42.5371,43.0698,65989.217952803
2003-10-30,43.9562,43.9562,42.8907,42.8907,26134.16499319
2003-10-31,42.7146,43.6041,42.1827,42.1827,47342.22171272
2003-11-03,43.4234,43.6041,42.5371,42.7146,22776.158201407
2003-11-04,42.8907,43.4234,41.4739,41.4739,21950.841631998
2003-11-05,41.4739,42.361,41.4739,42.0067,25150.232895597
2003-11-06,42.0067,43.4234,42.0067,42.5371,18959.069067891
2003-11-07,43.2443,43.4234,42.0067,43.0698,21851.545732241
2003-11-10,43.4234,43.4234,42.8907,43.2443,5217.5481872321
2003-11-12,43.2443,43.6041,42.5371,42.7146,65042.683012262
2003-11-13,42.7146,43.4234,42.7146,43.2443,4679.8028599766
2003-11-14,43.2443,43.7771,42.5371,43.2443,11229.46357252
2003-11-17,42.8907,42.8907,40.5869,40.9411,66044.66890981
2003-11-18,40.7659,41.6491,40.2332,41.2964,47213.26599875
2003-11-19,40.7659,41.8283,40.4115,41.2964,55532.199106964
2003-11-20,41.1203,41.1203,40.4115,40.7659,59917.982939088
2003-11-21,40.7659,41.1203,40.0571,40.9411,144340.13064678
2003-11-24,41.1203,41.2964,40.0571,40.4115,7354.3443677174
2003-11-25,40.4115,40.9411,39.878,40.9411,47472.46698383
2003-11-26,40.5869,40.7659,39.7005,39.7005,12246.924155745
2003-11-27,39.5252,40.5869,39.5252,40.5869,4162.6904469563
2003-11-28,40.4115,40.5869,40.0571,40.4115,7666.4171955251
2003-12-01,41.1203,41.1203,39.7005,41.1203,37938.771050017
2003-12-02,41.2964,41.4739,40.5869,41.2964,47885.125268534
2003-12-03,41.2964,41.2964,40.2332,40.7659,47618.186940616
2003-12-04,41.1203,41.1203,40.2332,40.5869,41584.349083953
2003-12-05,40.4115,41.8283,40.4115,41.4739,104988.00497165
2003-12-08,41.2964,42.1827,40.9411,41.8283,21095.865248376
2003-12-09,42.1827,43.7771,42.1827,43.4234,27127.12399076
2003-12-10,43.6041,43.9562,43.4234,43.6041,22834.188272694
2003-12-11,44.1314,46.0787,43.4234,45.5528,132277.61316202
2003-12-12,46.0787,48.5632,46.0787,46.6129,67821.678648319
2003-12-15,47.1464,47.1464,46.6129,46.7882,34232.583830515
2003-12-16,46.0787,46.433,45.3729,46.2593,19692.827080381
2003-12-17,46.6129,46.7882,46.0787,46.433,25648.001951522
2003-12-18,46.0787,47.5007,46.0787,47.3217,67619.218177385
2003-12-19,47.8576,47.8576,46.9673,47.5007,61853.60820578
2003-12-22,47.8576,48.5632,47.3217,47.8576,13030.974896683
2003-12-23,47.8576,50.3389,47.8576,48.5632,37450.02889407
2003-12-29,49.4534,49.4534,48.2073,48.3855,24804.631582157
2003-12-30,49.2704,49.2704,48.2073,48.5632,66223.917352228
2003-12-31,48.2073,48.3855,47.8576,47.8576,20965.619977266
2004-01-02,48.2073,48.9198,46.9673,48.9198,6784.3601119693
2004-01-05,49.2704,51.399,49.2704,49.6264,101626.12950845
