Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2006-04-07,36.6099,38.2507,36.4936,37.7816,3720282.6586074
2006-04-10,37.7243,38.661,37.2559,38.3679,3462522.3745699
2006-04-11,38.3679,38.661,37.3714,37.7816,2141794.17941
2006-04-12,37.4901,38.1337,37.4312,37.6653,1531670.603038
2006-04-13,37.9576,38.3089,37.4312,37.8405,2100818.9201684
2006-04-18,38.2507,38.9542,38.2507,38.7191,2511861.1872213
2006-04-19,39.5387,39.5387,37.8987,37.8987,2589372.3427244
2006-04-20,37.8987,38.4268,37.6653,38.3089,5189841.2609746
2006-04-21,38.0158,38.7191,37.3714,38.3679,1815626.1818647
2006-04-24,38.3089,39.4217,38.3089,39.2456,1787320.5103962
2006-04-25,38.8952,39.3045,38.7764,39.0713,1748091.6855594
2006-04-26,39.2456,39.2456,38.602,38.8354,1375980.25034
2006-04-27,38.4268,38.602,36.0825,37.3714,2063881.2218655
2006-04-28,37.0201,38.0739,37.0201,37.4901,1151711.2045422
2006-05-02,37.4901,37.7243,36.668,36.903,1482380.8504903
2006-05-04,36.903,37.1372,36.3764,37.1372,2406644.0101047
2006-05-05,37.2559,38.0739,37.0201,37.7816,2185188.7998794
2006-05-08,37.7816,38.0158,37.197,37.8987,1091608.2140783
2006-05-09,37.5465,37.7816,36.7277,36.7859,1428634.6370033
2006-05-10,36.903,36.903,35.7312,36.0244,2102714.3510749
2006-05-11,36.6099,36.903,36.1407,36.903,1382473.8109905
2006-05-12,35.6723,36.1407,35.0287,35.4398,2425675.2599859
2006-05-15,35.1459,35.4971,33.681,34.5612,1760453.5100667
2006-05-16,33.681,35.0287,33.6237,34.8535,1916931.5901711
2006-05-17,34.5612,35.0877,33.7981,33.9732,1859923.3303238
2006-05-18,33.3886,33.8579,32.8032,33.2127,2732957.3403032
2006-05-19,33.3886,33.5647,32.2178,32.5102,3786299.1003916
2006-05-22,32.3921,32.3921,30.3427,30.4598,4622991.3980748
2006-05-23,30.4598,31.6904,29.9914,31.3375,5590299.8912778
2006-05-24,31.6306,31.9238,29.6401,30.7538,4587969.892486
2006-05-25,30.9289,31.3964,29.2889,31.0452,2368568.0762317
2006-05-26,31.9836,32.0416,31.2221,31.3375,3335766.6539827
2006-05-29,32.4519,32.8032,31.8067,32.0999,1683574.9790543
2006-05-30,31.8657,32.0416,31.1042,31.8067,2200531.7757028
2006-05-31,31.0452,32.0416,31.0452,31.5144,2285070.1924403
2006-06-01,31.9836,31.9836,31.1623,31.4554,2509855.8408628
2006-06-02,32.0416,32.9211,31.9836,32.5674,2295863.8898317
2006-06-05,32.8032,32.8032,32.0416,32.4519,1007963.7763508
2006-06-06,32.1588,32.1588,31.2802,31.2802,1349405.1365998
2006-06-07,31.5144,31.5144,30.3427,30.87,2598561.2745158
2006-06-08,29.6983,30.1666,28.8779,29.7564,4145806.8971093
2006-06-09,30.1666,30.4008,28.8779,29.1128,2282576.3329616
2006-06-12,28.9359,29.171,28.2343,28.7018,2231538.9247262
2006-06-13,26.6523,27.5309,26.0079,26.9463,8430428.4611785
2006-06-14,27.2385,27.3556,25.5968,26.0651,3947845.5041183
2006-06-16,28.1163,28.1163,26.0079,26.1832,3806339.129866
2006-06-19,26.7104,28.5257,26.2413,28.2932,3459342.1541572
2006-06-20,27.8241,28.8779,27.5309,27.7651,3052880.9188892
2006-06-21,27.7078,28.4095,26.9463,27.1788,1635615.2034764
2006-06-22,27.883,28.1761,27.3556,27.589,3788595.1120566
2006-06-23,27.5309,27.9984,26.9463,27.9403,3262785.2363869
2006-06-26,27.7078,28.7616,27.7078,28.7018,1366994.0514935
2006-06-27,28.8196,30.9289,28.8196,30.6939,3593460.988749
2006-06-28,29.8735,31.2802,29.8735,31.2802,2093391.0781754
2006-06-29,31.3375,31.8657,30.1666,30.4598,2254850.7708233
2006-06-30,31.5726,31.5726,30.5171,31.0452,3756297.0671131
2006-07-03,31.3375,31.5144,30.8111,31.0452,1140707.4465091
2006-07-04,31.1042,31.8657,31.1042,31.7486,1854996.6755063
2006-07-05,31.7486,31.8657,31.2802,31.7486,1691912.6767337
2006-07-06,31.6904,33.1544,31.4554,32.8032,2243520.9302825
2006-07-07,33.0964,34.5023,32.4519,34.0338,2732991.5362217
2006-07-10,32.8032,34.6775,32.8032,33.9732,1988517.0815258
2006-07-11,33.8579,34.2656,32.8032,33.6237,2446438.2888782
2006-07-12,34.0338,34.2083,32.2751,32.8032,2568192.8563971
2006-07-13,32.5674,32.5674,31.5144,32.0416,1678702.0606801
2006-07-14,31.0452,32.5674,30.9863,32.5674,1884799.6396884
2006-07-17,32.5674,32.5674,31.5726,32.2178,1556394.2520525
2006-07-18,31.9836,32.5674,31.9238,32.0416,1294570.7601375
2006-07-19,32.1588,32.1588,31.2221,32.0416,1527637.9272306
2006-07-20,32.5102,32.9785,32.0999,32.5102,1893813.9280393
2006-07-21,32.1588,32.5102,32.0999,32.5102,1141513.4931575
2006-07-24,32.5102,33.2716,32.2751,33.1544,1223164.7973545
2006-07-25,33.3886,33.6237,33.0358,33.4476,1775365.3730615
2006-07-26,33.4476,34.092,33.4476,34.092,1939466.700407
2006-07-27,34.3852,35.7312,34.3262,35.7312,2222160.6941007
2006-07-28,36.0244,36.2602,35.2032,35.4971,1544197.3007233
2006-07-31,35.4398,35.7312,34.7356,35.4971,1025679.7046557
2006-08-01,35.2032,35.4971,33.9732,33.9732,4160158.1912987
2006-08-02,33.9732,34.2656,32.6861,32.9211,2119053.8936636
2006-08-03,33.0964,33.0964,31.2802,31.3964,2188278.6453648
2006-08-04,31.3964,31.9238,30.87,31.6904,3595185.4400634
2006-08-07,31.6306,31.6306,30.635,31.1042,1206565.1215293
2006-08-08,31.1623,31.8067,31.1042,31.1042,1320844.2170259
2006-08-09,31.6306,32.5102,30.9289,32.1588,3709199.5171923
2006-08-10,32.0416,32.0416,31.1623,31.3964,2018516.6722388
2006-08-11,31.8657,32.0999,30.635,30.8111,3235529.8681268
2006-08-14,30.6939,31.2221,30.635,31.2221,1067693.0542777
2006-08-16,31.6306,31.6306,30.87,31.0452,2178748.9756721
2006-08-17,31.3375,31.3375,30.8111,31.0452,2291477.0420121
2006-08-18,30.8111,31.8657,30.8111,31.6306,2327856.6140751
2006-08-21,31.5144,31.9238,31.2802,31.3964,1121501.5531875
2006-08-22,31.4554,31.8067,31.2802,31.7486,1015194.9918129
2006-08-23,31.6904,31.7486,31.5144,31.6306,789749.85067814
2006-08-24,31.3964,31.6904,30.8111,30.87,1329275.953481
2006-08-25,30.8111,31.0452,29.7564,30.0504,1658026.9641494
2006-08-28,30.1085,30.2264,29.4641,29.8735,630963.54608069
2006-08-29,30.2264,30.8111,30.2264,30.4008,1584950.2864952
2006-08-30,30.4008,31.1623,30.2854,30.87,1960939.2946064
2006-08-31,31.1042,31.1042,30.1085,30.1085,1756369.5403816
2006-09-01,30.1666,30.5483,30.1085,30.1372,936563.91998172
2006-09-04,30.4598,31.2508,30.2854,31.0452,2109607.2712012
2006-09-05,31.3375,31.3375,30.5769,30.7538,1285367.1729525
2006-09-06,31.0452,31.0452,30.2264,30.4312,847049.99711476
2006-09-07,30.1085,30.1085,28.9949,29.4641,1814280.3282185
2006-09-08,29.5231,29.6983,29.1767,29.2889,1071973.6504937
2006-09-11,28.5257,28.9073,27.9117,27.9117,2673305.0031928
2006-09-12,28.1761,28.4095,27.9117,28.4095,3063658.7396042
2006-09-13,28.8196,29.2127,28.5561,29.1128,3557626.108815
2006-09-14,29.1128,29.1128,28.7018,28.7018,3181572.3727153
2006-09-15,28.5855,28.9949,28.1229,28.615,2330401.7674315
2006-09-18,28.972,28.972,28.6445,28.9073,2576701.5336686
2006-09-19,28.7018,29.0129,28.6445,28.9949,2247945.6378689
2006-09-20,28.7018,28.9311,28.3522,28.8779,1265054.7974136
2006-09-21,28.3522,28.7616,28.1229,28.4095,1245467.8638583
2006-09-22,28.1287,29.108,27.9403,28.4095,2889376.7988332
2006-09-25,28.7091,28.9311,28.1229,28.3219,1511333.8018431
2006-09-26,28.692,28.692,28.1573,28.2039,1319851.3141091
2006-09-27,28.3629,28.3629,27.7119,28.2343,2979966.6718475
2006-09-28,28.4676,28.8779,28.4676,28.5561,2790782.6383441
2006-09-29,28.8435,28.8435,28.5446,28.7018,3826432.8957836
2006-10-02,28.8196,28.8483,28.1761,28.6387,1957939.8240482
2006-10-03,28.1163,28.4618,28.1163,28.2039,2301551.4038339
2006-10-04,28.0525,28.4095,27.9403,28.3522,1453000.4501572
2006-10-05,28.7018,29.1128,28.696,28.8779,2230708.4524218
2006-10-06,28.9949,29.1128,28.9073,28.9785,625889.11604437
2006-10-09,28.9949,29.8735,28.9785,29.6401,982860.3083853
2006-10-10,30.2264,30.635,29.4935,29.668,3610291.4870235
2006-10-11,30.0504,30.0504,28.8779,29.5811,2777501.187888
2006-10-12,29.2889,29.5231,28.7903,29.094,3397666.1514462
2006-10-13,28.7091,28.9662,28.3275,28.4914,4985177.4679741
2006-10-16,28.692,28.8196,28.1057,28.217,2302151.0536889
2006-10-17,28.3931,28.515,27.7709,28.2932,1612131.1565044
2006-10-18,28.6445,28.9785,28.615,28.8483,3509916.6962111
2006-10-19,28.8779,28.8779,28.4676,28.5855,1863501.6889294
2006-10-20,29.1824,29.1824,28.0573,28.0573,2429113.1710694
2006-10-23,28.2932,28.2932,27.2787,27.3614,1182955.2824289
2006-10-24,27.5244,28.1163,27.4146,27.9354,1532021.1112018
2006-10-25,27.9984,28.1163,27.7651,27.9165,1734396.220234
2006-10-26,28.773,28.9311,28.4151,28.515,3057068.6976123
2006-10-27,28.5257,28.7091,28.222,28.2932,2311128.7035558
2006-10-30,28.5855,28.5855,27.9984,28.2343,1068784.8811014
2006-10-31,28.0164,28.2343,27.9165,28.1163,1442839.3772566
2006-11-02,27.8412,28.1163,27.1387,27.4146,1555164.4202724
2006-11-03,27.589,27.648,27.1788,27.4146,1276928.1088007
2006-11-06,27.5612,28.0295,27.5612,27.9403,1402279.3541672
2006-11-07,28.1163,28.2932,27.5956,27.648,2830183.6640557
2006-11-08,27.8241,28.0525,27.3671,27.643,2033137.869927
2006-11-09,29.2889,30.0782,29.0481,29.0481,11643763.956971
2006-11-10,28.9949,29.4935,28.5388,29.2004,4078327.35853
2006-11-13,29.2889,29.6401,28.3629,28.7018,2297026.5510578
2006-11-14,29.171,29.171,28.0525,28.4095,1835476.912505
2006-11-15,28.7018,28.7329,27.7651,28.0467,2800079.043022
2006-11-16,28.1163,28.8196,27.8945,28.8196,2035657.3763446
2006-11-17,28.5855,28.6387,27.8478,28.4979,454218.27790102
2006-11-20,28.4381,29.2889,28.2621,28.8196,1712063.8429429
2006-11-21,29.2889,29.4935,28.9949,29.2299,889301.49688289
2006-11-22,29.5811,29.8162,29.4043,29.4641,1948551.8231603
2006-11-23,29.2889,29.5231,28.8196,29.0252,975422.6961299
2006-11-24,29.0007,29.2758,28.8196,29.1128,2359642.9415252
2006-11-27,29.2299,29.4935,28.9891,29.2889,4088975.7232681
2006-11-28,29.2889,29.2889,29.0547,29.0899,1421885.8282474
2006-11-29,29.2889,30.3427,29.2299,30.3427,4203786.076783
2006-11-30,30.5171,30.6063,29.9324,30.3427,3213524.7946263
2006-12-01,30.5483,30.5769,30.1085,30.2854,2703468.245801
2006-12-04,30.2264,30.635,30.1666,30.635,1141325.4156062
2006-12-05,30.7538,31.1042,30.3427,30.6063,1663935.5303385
2006-12-06,30.8111,30.9576,30.4598,30.635,719186.57302746
2006-12-07,30.7538,31.2221,30.3427,30.3427,1407058.2337658
2006-12-08,30.3722,30.4598,29.4346,29.8448,1383520.4503506
2006-12-11,29.8735,30.1372,29.6107,29.9038,1701111.3787875
2006-12-12,29.9627,30.3722,29.8162,30.2854,1305305.8359544
2006-12-13,30.2854,30.4893,29.5811,29.5811,1762057.0543838
2006-12-14,29.8735,30.3427,29.6107,29.6983,3076873.0195062
2006-12-15,29.9324,29.9324,28.8779,29.8735,3730672.1113917
2006-12-18,30.1085,30.1085,29.2586,29.6401,1382992.8561808
2006-12-19,29.2889,29.2889,28.2343,28.7616,2244428.3434033
2006-12-20,29.0834,29.2299,28.2399,28.5257,1658108.7900971
2006-12-21,28.6445,28.6445,27.883,27.9403,2292771.6017806
2006-12-22,27.9403,27.9715,27.5309,27.5833,1420577.834368
2006-12-27,27.9715,28.1761,27.9526,28.0573,669332.58782585
2006-12-28,28.1761,28.2621,27.7651,27.9403,540577.62729414
2006-12-29,27.9403,27.9984,27.7364,27.9403,1637110.0536242
2007-01-02,28.1163,29.207,28.1163,29.1128,841949.92013963
2007-01-03,29.1128,29.5811,28.8196,29.2889,2352356.7683371
2007-01-04,28.7091,28.9359,28.4274,28.814,2156571.7012967
2007-01-05,28.4676,28.5798,27.806,28.1163,2728995.4988982
2007-01-08,27.4727,28.1573,27.3851,27.8534,2651699.2891681
2007-01-09,28.1163,28.5257,27.7013,27.7013,2967233.5773688
2007-01-10,27.5309,28.0573,27.0028,27.1682,3527628.9606676
2007-01-11,27.4727,27.6766,27.3254,27.589,1451363.9312045
2007-01-12,27.8241,28.0295,27.5309,27.9117,2764422.4703768
2007-01-15,28.1163,28.7616,28.1163,28.7616,2734072.3715002
2007-01-16,28.7018,28.7018,28.2399,28.4447,3107351.3530769
2007-01-17,28.4381,28.4381,27.3254,27.4146,2802840.363434
2007-01-18,27.9984,28.4676,27.5653,28.1287,3068624.4754712
2007-01-19,28.1163,28.1163,27.4196,27.7078,2996933.9537956
2007-01-22,28.6445,28.7616,27.8478,27.8592,2468097.7393461
2007-01-23,28.0573,28.1163,27.8241,28.1163,1941824.9974949
2007-01-24,28.7018,28.7018,28.0762,28.0868,1393774.3407441
2007-01-25,28.3629,28.4676,27.3556,27.5309,2118661.8618846
2007-01-26,27.2385,27.8019,27.0626,27.3556,1573942.8646137
2007-01-29,27.5309,27.7364,27.1853,27.3254,1461051.1463785
2007-01-30,27.4146,27.4146,26.8275,27.0626,1663315.1186758
2007-01-31,27.8175,27.8175,26.9798,27.5072,1651278.1553935
2007-02-01,27.7078,27.9984,27.5072,27.8241,1318335.7021536
2007-02-02,27.9403,27.9403,27.6177,27.648,1299735.5651011
2007-02-05,27.5309,27.7577,27.3556,27.648,1218796.2687769
2007-02-06,27.9984,28.3275,27.883,28.2343,3154894.6712199
2007-02-07,28.3275,28.4381,27.9304,28.2343,1847833.8518811
2007-02-08,27.883,28.1163,27.2967,27.3556,1182541.2675595
2007-02-09,27.589,27.9715,27.589,27.8241,2216486.6142093
2007-02-12,27.7176,27.7176,26.7989,26.7989,1750727.213843
2007-02-13,27.1215,27.9575,26.8865,27.9575,685922.49338864
2007-02-14,28.0573,28.0868,27.3377,27.4146,1103204.2942696
2007-02-15,27.8241,27.8764,27.1788,27.5244,1626550.8425306
2007-02-16,27.4146,27.5194,27.1788,27.1853,468162.8849178
2007-02-19,27.4727,27.4727,27.2082,27.3556,877066.6857869
2007-02-20,27.4424,27.4424,26.505,26.505,1132944.9730288
2007-02-21,27.0626,27.1788,26.6523,26.8865,835778.77814841
2007-02-22,27.2385,27.6365,27.1788,27.5309,1337920.1931434
2007-02-23,27.648,28.0402,27.2672,27.8298,1768237.9666374
2007-02-26,28.0639,28.1163,27.2263,27.3556,1016542.0667419
2007-02-27,26.916,27.0028,25.8916,25.8916,2471970.4271066
2007-02-28,25.4814,25.8916,25.1285,25.6271,3724074.7417031
2007-03-01,25.6975,26.0562,23.9872,25.3635,5572009.9600566
2007-03-02,25.9498,25.9498,25.0122,25.0712,4024573.8173462
2007-03-05,24.6028,24.8951,23.8462,24.8951,3235344.2331411
2007-03-06,25.1883,25.7729,24.8951,25.7442,2355396.5412277
2007-03-07,25.9195,26.1184,25.7729,25.7729,2869908.3297095
2007-03-08,26.0136,26.9733,26.0136,26.9463,2486482.9306257
2007-03-09,26.8751,26.9463,26.3305,26.5639,2281794.7119692
2007-03-12,26.9274,26.9463,26.0651,26.419,1680647.5641814
2007-03-13,26.125,26.3649,25.3635,25.6681,2535887.4837567
2007-03-14,24.8951,26.2413,24.8353,26.2413,1624342.7632272
2007-03-15,26.0841,26.3649,25.4035,25.7729,1718177.5846425
2007-03-16,25.8613,26.3362,25.5968,26.2413,3096527.1236156
2007-03-19,26.3535,26.3591,26.0079,26.1782,1765088.2782948
2007-03-20,26.2413,26.2413,25.7729,25.7729,1637459.3405052
2007-03-21,25.9498,26.1184,25.51,25.51,2105811.5242571
2007-03-22,25.8916,26.6056,25.8613,26.3469,2450522.2585632
2007-03-23,26.4779,26.6285,26.2413,26.6285,2191568.7812295
2007-03-26,26.6523,27.0028,26.6335,26.7104,1665248.4093491
2007-03-27,27.5309,27.8241,27.2385,27.2385,3103457.9035088
2007-03-28,27.5309,28.0573,27.4785,27.4785,4205944.0834916
2007-03-29,27.5244,28.2039,27.5244,27.9403,3615447.7430074
2007-03-30,28.1467,28.4914,28.0124,28.1163,3060097.4789577
2007-04-02,27.9403,27.9403,27.2967,27.2967,1212494.449526
2007-04-03,27.7078,27.7078,27.1158,27.5309,2157109.065729
2007-04-04,27.589,27.6177,26.9733,26.9733,2502511.0461002
2007-04-05,27.0626,27.2082,26.9208,26.9463,1114463.3004079
2007-04-10,26.9511,27.0028,26.7694,26.7694,2167122.3634108
2007-04-11,26.7104,27.589,26.7104,27.4081,3311733.0297505
2007-04-12,27.4424,28.3333,27.4424,27.8241,4400157.3595677
2007-04-13,28.2932,29.2889,27.8945,28.9949,4450054.0896673
2007-04-16,29.6983,29.9914,28.5257,28.9949,4480652.1089525
2007-04-17,28.9359,28.9359,28.2702,28.5855,3423552.4616868
2007-04-18,28.7018,28.9949,28.2449,28.5257,2012007.2349118
2007-04-19,28.1867,28.1867,27.8412,27.9984,692192.55928671
2007-04-20,28.1524,28.1524,27.5309,27.8241,2426693.8098415
2007-04-23,28.1229,28.2269,27.8241,27.883,1040339.9833936
2007-04-24,28.2343,28.2621,27.3556,27.4424,2091192.7691344
2007-04-25,27.3418,27.4727,26.3591,26.7104,2304922.1443634
2007-04-26,26.7694,27.0028,26.3591,26.7989,2206815.2757117
2007-04-27,26.7989,26.9208,26.5189,26.7989,2213134.1929218
2007-04-30,26.6523,26.8865,26.6523,26.7645,699075.70915066
2007-05-02,26.7989,26.9463,26.6523,26.7104,1657217.2536526
2007-05-04,26.7989,27.2082,26.6588,26.7989,1660493.9554065
2007-05-07,26.9511,27.4662,26.9511,27.4662,877668.77820757
2007-05-08,27.4727,27.9117,27.4662,27.7078,2030501.1203606
2007-05-09,27.7651,28.0295,27.1853,27.883,827866.08688358
2007-05-10,27.883,28.1467,27.5612,27.8109,2407435.4013595
2007-05-11,27.648,28.4038,27.3851,28.4038,2801520.1567266
2007-05-14,28.4038,29.0547,28.2981,28.7329,1593146.3153697
2007-05-15,28.0984,28.0984,27.3851,27.9886,1840870.0973523
2007-05-16,28.0467,28.1057,27.6594,27.8241,2604048.4981387
2007-05-17,28.0573,28.2039,27.4424,27.589,1571025.2200032
2007-05-18,27.7651,27.9715,27.607,27.7078,1086697.4359372
2007-05-21,27.7651,28.6387,27.7651,28.6387,2328872.7213652
2007-05-22,28.8262,29.1128,27.9403,29.0481,1646511.488623
2007-05-23,28.755,29.0007,28.4151,28.696,1445873.0437331
2007-05-24,28.1761,28.9605,28.1287,28.9073,1219481.408428
2007-05-25,28.8779,28.8779,28.3522,28.7149,1714402.599506
2007-05-28,28.7091,28.9188,28.7091,28.778,533455.10600128
2007-05-29,28.7616,28.778,27.9984,28.7018,1073902.0560358
2007-05-30,28.0704,28.2343,28.0704,28.1761,909151.00624038
2007-05-31,28.4676,29.0547,28.1802,28.696,2397076.4806452
2007-06-01,28.9359,29.5811,28.5912,29.5811,2238935.0133664
2007-06-04,29.5811,30.1953,29.5231,29.9324,5312004.9582317
2007-06-05,30.635,31.0452,30.4598,30.635,4543004.702335
2007-06-06,30.8987,30.8987,30.0504,30.6939,1984171.7573214
2007-06-08,30.0209,31.4554,29.8735,31.4554,3956399.3688534
2007-06-11,31.4267,31.485,30.4893,31.485,2277084.2242075
2007-06-12,31.3375,31.3375,30.0504,30.1085,2062973.8087447
2007-06-13,30.2264,30.8987,29.8735,30.7538,3035486.1879609
2007-06-14,31.3375,31.837,30.4893,31.0452,2608796.8456672
2007-06-15,31.0747,31.7191,31.0747,31.602,3175704.1088586
2007-06-18,31.5726,32.1875,31.5726,31.5726,1577717.8497503
2007-06-19,31.6904,31.6904,31.1328,31.3375,3153072.5172815
2007-06-20,31.6306,31.8067,30.9863,30.9863,1656197.4825142
2007-06-21,31.1926,31.6306,30.2854,30.2854,1124276.3077104
2007-06-22,30.4598,31.9533,30.4598,31.7486,3819842.8537917
2007-06-25,31.6306,32.7443,31.6306,32.7443,2265467.3822086
2007-06-26,32.3921,33.681,32.0416,33.2716,2774948.7068349
2007-06-27,32.8032,33.0964,31.6904,31.6904,1219138.227961
2007-06-28,32.2178,32.7737,32.2178,32.7737,1579945.4695785
2007-06-29,32.5395,32.7443,32.2178,32.2178,1253994.8603718
2007-07-02,32.0999,32.1588,31.485,31.9238,775840.66086258
2007-07-03,32.5102,33.681,32.3921,33.5049,3034235.5943731
2007-07-04,33.5049,33.9159,33.5049,33.6523,1126161.9683545
2007-07-05,33.5942,33.6523,32.8032,33.2716,1702370.5213549
2007-07-06,33.0964,35.2334,33.0964,33.9732,4601808.2478991
2007-07-09,34.4425,35.3235,34.3262,34.9707,3104955.1962223
2007-07-10,34.5612,34.9707,33.6237,33.681,1859278.4930051
2007-07-11,33.7703,34.2083,33.0964,33.4476,2416805.0830054
2007-07-12,33.6237,33.8579,32.5969,33.6237,2427266.591475
2007-07-13,34.1804,35.0287,34.1804,34.8535,5518525.101089
2007-07-16,35.4095,35.8492,34.2083,35.1459,2507502.4289061
2007-07-17,34.5612,34.5612,34.1215,34.1215,5368591.8755128
2007-07-18,33.8579,33.8579,33.2127,33.2716,1546412.7077236
2007-07-19,33.7113,34.3262,33.4755,33.9732,4361892.1268606
2007-07-20,34.1494,34.1494,32.9785,33.0964,4211616.9421002
2007-07-23,32.9211,34.1494,32.2455,34.1494,3125281.005872
2007-07-24,33.9159,34.1804,33.4181,33.8579,4493043.244247
2007-07-25,33.681,33.681,32.6861,33.5049,5464312.3575722
2007-07-26,33.681,34.0625,32.2751,32.8032,3552933.9402952
2007-07-27,32.2455,32.89,31.6904,32.628,2408356.2485911
2007-07-30,33.0358,33.2127,32.2751,32.5395,2013377.514214
2007-07-31,32.5102,33.3593,32.3063,32.3063,1878172.9592125
2007-08-01,31.6306,32.0999,31.3687,31.7486,1473304.2767165
2007-08-02,31.9238,32.3643,31.9238,32.1293,1489062.4886921
2007-08-03,32.5674,32.5674,31.1926,31.6306,2437977.2416359
2007-08-06,31.3088,32.5102,30.8405,31.9238,1860471.6863012
2007-08-07,32.3063,32.5102,31.5144,31.6306,766972.92644772
2007-08-08,31.9238,32.1875,31.5726,32.1875,1324174.6552231
2007-08-09,32.1875,32.2178,31.1328,31.4554,2594412.5768423
2007-08-10,30.4598,31.4554,29.9914,31.0452,2045106.4413725
2007-08-13,31.1623,32.3332,31.1623,32.2178,991891.69469543
2007-08-14,31.6904,31.9836,31.5144,31.837,826273.53411166
2007-08-16,29.4043,31.1623,29.4043,30.3427,5323557.0722422
2007-08-17,30.7538,31.2221,29.4935,30.3722,4235569.9616676
2007-08-20,31.0166,31.8067,30.7538,31.602,1831000.911041
2007-08-21,31.1623,31.8657,30.8405,31.1623,2670180.9617889
2007-08-22,31.6904,32.949,31.3375,32.8032,1824878.6203618
2007-08-23,33.0358,33.2127,32.3643,32.8032,1499819.5475994
2007-08-24,32.5102,34.1215,32.3643,34.1215,1701723.2414706
2007-08-27,33.9732,34.7643,33.0964,33.0964,2139214.8301352
2007-08-28,32.628,33.6237,32.2178,32.4519,2179084.8284422
2007-08-29,32.628,34.5612,32.3332,34.5612,2819090.7523783
2007-08-30,33.8579,33.9732,32.1588,32.6558,2135022.1662809
2007-08-31,33.0964,33.8267,33.0964,33.6237,1993264.2077716
2007-09-03,33.5942,34.3262,33.0964,34.2083,1514102.449952
2007-09-04,33.9732,34.2656,33.7399,33.9732,940250.97275661
2007-09-05,34.2967,34.413,33.2716,33.3297,1873692.0726173
2007-09-06,33.681,34.092,33.0964,33.125,1092718.360144
2007-09-07,33.125,33.6237,31.4554,32.8032,1686103.0344515
2007-09-10,31.9238,32.8605,31.8067,31.8952,1026195.0859975
2007-09-11,32.0416,32.5102,31.8952,32.2751,889511.55752459
2007-09-12,32.5102,32.8032,32.2178,32.7443,617794.45364227
2007-09-13,32.6558,33.9159,32.4519,33.681,1464382.8058584
2007-09-14,33.7981,34.0625,32.5102,33.0071,1419263.7340746
2007-09-17,33.0964,33.125,31.9836,32.3063,1282636.3846105
2007-09-18,32.2751,33.0964,32.2455,32.89,1202987.9842064
2007-09-19,34.0338,34.3262,33.5942,34.2656,2747351.3793906
2007-09-20,34.2656,34.3262,33.681,34.2083,893394.01554757
2007-09-21,34.2083,34.5612,33.3886,34.2656,2812124.5552839
2007-09-24,33.9732,34.5612,33.2716,33.681,852609.27642291
2007-09-25,33.9732,34.092,33.3886,33.681,923735.56544465
2007-09-26,33.7399,34.3262,33.7399,34.3262,933917.40015291
2007-09-27,34.4425,34.6775,32.89,33.1544,1792890.7812495
2007-09-28,33.2127,33.681,32.5102,32.5102,1749631.7231709
2007-10-01,32.7443,32.7737,31.3964,32.2751,1455896.1116773
2007-10-02,33.0964,33.681,32.5395,33.3593,1817682.8221009
2007-10-03,33.3593,33.3593,32.8032,32.8032,1261106.3901194
2007-10-04,32.7443,32.9211,32.2178,32.2178,2182158.7972512
2007-10-05,32.5102,32.7443,32.1293,32.5102,1300875.021954
2007-10-08,32.7141,32.8032,32.1588,32.4216,1215129.9778096
2007-10-09,32.1588,33.681,32.1588,33.0668,2828476.3107006
2007-10-10,33.3886,33.4181,32.2178,32.2455,1453233.7151721
2007-10-11,32.89,33.0964,32.5674,32.9211,3382894.7359734
2007-10-12,32.5674,32.9211,32.5102,32.8605,779195.52471572
2007-10-15,32.8605,33.1544,32.5395,32.7443,863875.61025806
2007-10-16,32.4815,32.8327,32.3332,32.7443,928196.91151509
2007-10-17,32.6861,33.4476,32.3332,33.3886,1119030.898082
2007-10-18,33.0668,33.3297,32.5395,33.0358,784210.11189481
2007-10-19,33.0071,33.3297,32.4519,32.8032,1338696.9290045
2007-10-22,32.1588,32.8032,31.9238,32.1293,3329126.539396
2007-10-23,32.3063,33.3886,32.2455,33.3886,3623734.1468092
2007-10-24,33.3297,33.3297,32.7141,33.1544,1720391.77036
2007-10-25,33.301,33.5352,32.9785,33.2716,1654182.3658933
2007-10-26,33.3886,34.092,33.0358,33.4755,2280612.5102183
2007-10-29,34.2656,34.472,34.1494,34.2377,1979259.7578976
2007-10-30,34.2656,34.3262,33.7981,34.092,2224961.0955624
2007-10-31,33.681,34.092,33.4476,33.7399,1475873.8557289
2007-11-02,32.9785,33.5647,32.9211,33.1544,1663403.0510375
2007-11-05,32.8605,32.9785,32.3063,32.7737,1523500.2211023
2007-11-06,32.7737,32.7737,32.2178,32.2178,1000408.9209465
2007-11-07,32.5674,32.628,30.7815,30.9289,3483025.2702256
2007-11-08,30.4893,30.4893,29.5811,29.8162,4649347.9021937
2007-11-09,30.1085,30.5769,28.4095,28.8779,4330887.4204028
2007-11-12,28.9359,29.4346,28.4914,28.7616,2126983.6828876
2007-11-13,29.4043,30.4008,29.2004,29.9914,2464244.5921103
2007-11-14,30.4312,31.3375,29.8735,29.8735,2088049.1872058
2007-11-15,29.9627,30.635,29.2889,29.6983,1422950.7868495
2007-11-16,29.2889,30.4312,29.2889,29.5811,1801983.2316997
